Rep,SampID,replicate,Cruise,Compound,Area,min.area.flag,blk.lod.flag,smp.remove,Blk.Av
220602_Std_4uMStdsMix2InH2O_1,NA,NA,TN397,Gonyol,82138744,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_2,NA,NA,TN397,Gonyol,104660576,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_1,NA,NA,TN397,Gonyol,93460008,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_2,NA,NA,TN397,Gonyol,106604368,NA,NA,NA,NA
220602_Std_H2OinMatrix_1,NA,NA,TN397,Gonyol,2468532,NA,NA,NA,NA
220602_Std_H2OinMatrix_2,NA,NA,TN397,Gonyol,2871093,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full1,NA,NA,TN397,Gonyol,3735030,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full2,NA,NA,TN397,Gonyol,3757068,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full3,NA,NA,TN397,Gonyol,4369173,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full4,NA,NA,TN397,Gonyol,3957390,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half1,NA,NA,TN397,Gonyol,2072476,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half2,NA,NA,TN397,Gonyol,1772108,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half3,NA,NA,TN397,Gonyol,2162265,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half4,NA,NA,TN397,Gonyol,1968066,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_1,NA,NA,TN397,Homarine,NA,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_2,NA,NA,TN397,Homarine,NA,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_1,NA,NA,TN397,Homarine,14173548,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_2,NA,NA,TN397,Homarine,15058266,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_1,NA,NA,TN397,Homarine,91750368,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_2,NA,NA,TN397,Homarine,116689824,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_1,NA,NA,TN397,Homarine,119574584,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_2,NA,NA,TN397,Homarine,130910776,NA,NA,NA,NA
220602_Std_H2OinMatrix_1,NA,NA,TN397,Homarine,14447151,NA,NA,NA,NA
220602_Std_H2OinMatrix_2,NA,NA,TN397,Homarine,15963896,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full1,NA,NA,TN397,Homarine,22725194,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full2,NA,NA,TN397,Homarine,21789538,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full3,NA,NA,TN397,Homarine,23541870,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full4,NA,NA,TN397,Homarine,22830678,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half1,NA,NA,TN397,Homarine,12032764,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half2,NA,NA,TN397,Homarine,11229538,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half3,NA,NA,TN397,Homarine,12692272,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half4,NA,NA,TN397,Homarine,12252416,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_1,NA,NA,TN397,Proline betaine,359406624,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_2,NA,NA,TN397,Proline betaine,462945472,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_1,NA,NA,TN397,Proline betaine,328884000,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_2,NA,NA,TN397,Proline betaine,419038336,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_1,NA,NA,TN397,Proline betaine,665723,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_2,NA,NA,TN397,Proline betaine,909217,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_1,NA,NA,TN397,Proline betaine,1590612,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_2,NA,NA,TN397,Proline betaine,1769823,NA,NA,NA,NA
220602_Std_H2OinMatrix_1,NA,NA,TN397,Proline betaine,1093849,NA,NA,NA,NA
220602_Std_H2OinMatrix_2,NA,NA,TN397,Proline betaine,1344884,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full1,NA,NA,TN397,Proline betaine,1563515,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full2,NA,NA,TN397,Proline betaine,1468961,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full3,NA,NA,TN397,Proline betaine,1721255,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full4,NA,NA,TN397,Proline betaine,1782834,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half1,NA,NA,TN397,Proline betaine,924183,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half2,NA,NA,TN397,Proline betaine,810615,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half3,NA,NA,TN397,Proline betaine,946277,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half4,NA,NA,TN397,Proline betaine,964054,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_1,NA,NA,TN397,Trigonelline,271493024,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_2,NA,NA,TN397,Trigonelline,360670688,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_1,NA,NA,TN397,Trigonelline,265751232,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_2,NA,NA,TN397,Trigonelline,327720896,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_1,NA,NA,TN397,Trigonelline,32122292,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_2,NA,NA,TN397,Trigonelline,60577232,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_1,NA,NA,TN397,Trigonelline,55612424,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_2,NA,NA,TN397,Trigonelline,64782576,NA,NA,NA,NA
220602_Std_H2OinMatrix_1,NA,NA,TN397,Trigonelline,4167218,NA,NA,NA,NA
220602_Std_H2OinMatrix_2,NA,NA,TN397,Trigonelline,4981563,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full1,NA,NA,TN397,Trigonelline,6384140,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full2,NA,NA,TN397,Trigonelline,6095968,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full3,NA,NA,TN397,Trigonelline,6918042,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full4,NA,NA,TN397,Trigonelline,6923460,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half1,NA,NA,TN397,Trigonelline,3514300,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half2,NA,NA,TN397,Trigonelline,3319077,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half3,NA,NA,TN397,Trigonelline,3688198,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half4,NA,NA,TN397,Trigonelline,3631629,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_1,NA,NA,TN397,Trimethylamine N-oxide,515892832,NA,NA,NA,NA
220602_Std_4uMStdsMix1InH2O_2,NA,NA,TN397,Trimethylamine N-oxide,596585280,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_1,NA,NA,TN397,Trimethylamine N-oxide,518470560,NA,NA,NA,NA
220602_Std_4uMStdsMix1InMatrix_2,NA,NA,TN397,Trimethylamine N-oxide,543117184,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_1,NA,NA,TN397,Trimethylamine N-oxide,NA,NA,NA,NA,NA
220602_Std_4uMStdsMix2InH2O_2,NA,NA,TN397,Trimethylamine N-oxide,NA,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_1,NA,NA,TN397,Trimethylamine N-oxide,24027792,NA,NA,NA,NA
220602_Std_4uMStdsMix2InMatrix_2,NA,NA,TN397,Trimethylamine N-oxide,23207426,NA,NA,NA,NA
220602_Std_H2OinMatrix_1,NA,NA,TN397,Trimethylamine N-oxide,21353240,NA,NA,NA,NA
220602_Std_H2OinMatrix_2,NA,NA,TN397,Trimethylamine N-oxide,24996716,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full1,NA,NA,TN397,Trimethylamine N-oxide,34359368,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full2,NA,NA,TN397,Trimethylamine N-oxide,33179920,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full3,NA,NA,TN397,Trimethylamine N-oxide,35581876,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Full4,NA,NA,TN397,Trimethylamine N-oxide,36857548,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half1,NA,NA,TN397,Trimethylamine N-oxide,17711178,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half2,NA,NA,TN397,Trimethylamine N-oxide,16502291,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half3,NA,NA,TN397,Trimethylamine N-oxide,18057230,NA,NA,NA,NA
220602_Poo_TruePooG4-CXSPE_Half4,NA,NA,TN397,Trimethylamine N-oxide,18768704,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_A,NA,NA,TN397,beta-Alaninebetaine,31992,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_B,NA,NA,TN397,beta-Alaninebetaine,179741,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_C,NA,NA,TN397,beta-Alaninebetaine,181767,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_A,NA,NA,TN397,beta-Alaninebetaine,99347,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_B,NA,NA,TN397,beta-Alaninebetaine,17673,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_C,NA,NA,TN397,beta-Alaninebetaine,85634,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_A,NA,NA,TN397,beta-Alaninebetaine,182398,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_B,NA,NA,TN397,beta-Alaninebetaine,101111,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_C,NA,NA,TN397,beta-Alaninebetaine,340220,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_A,NA,NA,TN397,beta-Alaninebetaine,73219,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_B,NA,NA,TN397,beta-Alaninebetaine,270199,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_C,NA,NA,TN397,beta-Alaninebetaine,130155,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_A,NA,NA,TN397,beta-Alaninebetaine,94410,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_B,NA,NA,TN397,beta-Alaninebetaine,613412,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_C,NA,NA,TN397,beta-Alaninebetaine,87982,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,beta-Alaninebetaine,33920880,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_B,KM1906_GBT_F2_T0,B,TN397,beta-Alaninebetaine,18264806,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_C,KM1906_GBT_F2_T0,C,TN397,beta-Alaninebetaine,15049728,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_A,KM1906_GBTK1_0nM,A,TN397,beta-Alaninebetaine,12145008,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_B,KM1906_GBTK1_0nM,B,TN397,beta-Alaninebetaine,10680882,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_C,KM1906_GBTK1_0nM,C,TN397,beta-Alaninebetaine,12978872,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_A,NA,NA,TN397,beta-Alaninebetaine,347309,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_B,NA,NA,TN397,beta-Alaninebetaine,330667,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_C,NA,NA,TN397,beta-Alaninebetaine,185389,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_A,NA,NA,TN397,beta-Alaninebetaine,101925,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_B,NA,NA,TN397,beta-Alaninebetaine,34998,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_C,NA,NA,TN397,beta-Alaninebetaine,288177,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_A,NA,NA,TN397,beta-Alaninebetaine,38947,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_B,NA,NA,TN397,beta-Alaninebetaine,462903,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_C,NA,NA,TN397,beta-Alaninebetaine,169904,NA,NA,NA,NA
220602_Smp_TN397_S1_U_A,S1,A,TN397,beta-Alaninebetaine,4455967,NA,NA,NA,NA
220602_Smp_TN397_S1_U_B,S1,B,TN397,beta-Alaninebetaine,4650843,NA,NA,NA,NA
220602_Smp_TN397_S1_U_C,S1,C,TN397,beta-Alaninebetaine,7524823,NA,NA,NA,NA
220602_Smp_TN397_S10_U_A,S10,A,TN397,beta-Alaninebetaine,64254608,NA,NA,NA,NA
220602_Smp_TN397_S10_U_B,S10,B,TN397,beta-Alaninebetaine,60520404,NA,NA,NA,NA
220602_Smp_TN397_S10_U_C,S10,C,TN397,beta-Alaninebetaine,73265976,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_A,S11_1800,A,TN397,beta-Alaninebetaine,24881188,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_B,S11_1800,B,TN397,beta-Alaninebetaine,31292126,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_C,S11_1800,C,TN397,beta-Alaninebetaine,51236448,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_A,S11_600,A,TN397,beta-Alaninebetaine,42639664,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_B,S11_600,B,TN397,beta-Alaninebetaine,49420444,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_C,S11_600,C,TN397,beta-Alaninebetaine,20281684,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_A,S12_1800,A,TN397,beta-Alaninebetaine,25327014,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_B,S12_1800,B,TN397,beta-Alaninebetaine,17834652,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_C,S12_1800,C,TN397,beta-Alaninebetaine,30376646,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_A,S12_600,A,TN397,beta-Alaninebetaine,50991488,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_B,S12_600,B,TN397,beta-Alaninebetaine,48713864,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_C,S12_600,C,TN397,beta-Alaninebetaine,38848132,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_A,S12_800,A,TN397,beta-Alaninebetaine,24790844,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_B,S12_800,B,TN397,beta-Alaninebetaine,23007356,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_C,S12_800,C,TN397,beta-Alaninebetaine,23711198,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_A,S13_1800,A,TN397,beta-Alaninebetaine,34553384,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_B,S13_1800,B,TN397,beta-Alaninebetaine,83082032,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_C,S13_1800,C,TN397,beta-Alaninebetaine,36294180,NA,NA,NA,NA
220602_Smp_TN397_S14_U_A,S14,A,TN397,beta-Alaninebetaine,53662028,NA,NA,NA,NA
220602_Smp_TN397_S14_U_B,S14,B,TN397,beta-Alaninebetaine,78340568,NA,NA,NA,NA
220602_Smp_TN397_S14_U_C,S14,C,TN397,beta-Alaninebetaine,54642276,NA,NA,NA,NA
220602_Smp_TN397_S15_U_A,S15,A,TN397,beta-Alaninebetaine,53717780,NA,NA,NA,NA
220602_Smp_TN397_S15_U_B,S15,B,TN397,beta-Alaninebetaine,50743032,NA,NA,NA,NA
220602_Smp_TN397_S15_U_C,S15,C,TN397,beta-Alaninebetaine,25862132,NA,NA,NA,NA
220602_Smp_TN397_S16_U_A,S16,A,TN397,beta-Alaninebetaine,14790884,NA,NA,NA,NA
220602_Smp_TN397_S16_U_B,S16,B,TN397,beta-Alaninebetaine,10184043,NA,NA,NA,NA
220602_Smp_TN397_S16_U_C,S16,C,TN397,beta-Alaninebetaine,8126549,NA,NA,NA,NA
220602_Smp_TN397_S17_U_A,S17,A,TN397,beta-Alaninebetaine,6045677,NA,NA,NA,NA
220602_Smp_TN397_S17_U_B,S17,B,TN397,beta-Alaninebetaine,8961148,NA,NA,NA,NA
220602_Smp_TN397_S17_U_C,S17,C,TN397,beta-Alaninebetaine,7762530,NA,NA,NA,NA
220602_Smp_TN397_S2_U_A,S2,A,TN397,beta-Alaninebetaine,6008350,NA,NA,NA,NA
220602_Smp_TN397_S2_U_B,S2,B,TN397,beta-Alaninebetaine,5171469,NA,NA,NA,NA
220602_Smp_TN397_S2_U_C,S2,C,TN397,beta-Alaninebetaine,5024924,NA,NA,NA,NA
220602_Smp_TN397_S3_U_A,S3,A,TN397,beta-Alaninebetaine,15906267,NA,NA,NA,NA
220602_Smp_TN397_S3_U_B,S3,B,TN397,beta-Alaninebetaine,18265424,NA,NA,NA,NA
220602_Smp_TN397_S3_U_C,S3,C,TN397,beta-Alaninebetaine,11588453,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_A,NA,NA,TN397,Betonicine,60150,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_B,NA,NA,TN397,Betonicine,84630,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_C,NA,NA,TN397,Betonicine,29053,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_A,NA,NA,TN397,Betonicine,63388,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_B,NA,NA,TN397,Betonicine,243294,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_C,NA,NA,TN397,Betonicine,58386,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_A,NA,NA,TN397,Betonicine,90923,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_B,NA,NA,TN397,Betonicine,180663,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_C,NA,NA,TN397,Betonicine,47138,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_A,NA,NA,TN397,Betonicine,81708,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_B,NA,NA,TN397,Betonicine,74736,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_C,NA,NA,TN397,Betonicine,72640,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_A,NA,NA,TN397,Betonicine,56735,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_B,NA,NA,TN397,Betonicine,12101,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_C,NA,NA,TN397,Betonicine,59616,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,Betonicine,4364757,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_B,KM1906_GBT_F2_T0,B,TN397,Betonicine,2400895,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_C,KM1906_GBT_F2_T0,C,TN397,Betonicine,1664277,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_A,KM1906_GBTK1_0nM,A,TN397,Betonicine,2926163,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_B,KM1906_GBTK1_0nM,B,TN397,Betonicine,2554303,NA,NA,NA,NA
220602_Smp_KM1906_GBTK1_0nM_C,KM1906_GBTK1_0nM,C,TN397,Betonicine,3353683,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_A,NA,NA,TN397,Betonicine,566844,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_B,NA,NA,TN397,Betonicine,212036,NA,NA,NA,NA
220602_Smp_TN397_CXC_Blk_C,NA,NA,TN397,Betonicine,8541,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_A,NA,NA,TN397,Betonicine,45970,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_B,NA,NA,TN397,Betonicine,193496,NA,NA,NA,NA
220602_Smp_TN397_MQBlk1_C,NA,NA,TN397,Betonicine,289073,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_A,NA,NA,TN397,Betonicine,54280,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_B,NA,NA,TN397,Betonicine,41910,NA,NA,NA,NA
220602_Smp_TN397_MQBlkF_C,NA,NA,TN397,Betonicine,63101,NA,NA,NA,NA
220602_Smp_TN397_S1_U_A,S1,A,TN397,Betonicine,1245278,NA,NA,NA,NA
220602_Smp_TN397_S1_U_B,S1,B,TN397,Betonicine,1266226,NA,NA,NA,NA
220602_Smp_TN397_S1_U_C,S1,C,TN397,Betonicine,1773687,NA,NA,NA,NA
220602_Smp_TN397_S10_U_A,S10,A,TN397,Betonicine,2624562,NA,NA,NA,NA
220602_Smp_TN397_S10_U_B,S10,B,TN397,Betonicine,2378633,NA,NA,NA,NA
220602_Smp_TN397_S10_U_C,S10,C,TN397,Betonicine,2466901,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_A,S11_1800,A,TN397,Betonicine,1437345,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_B,S11_1800,B,TN397,Betonicine,1839679,NA,NA,NA,NA
220602_Smp_TN397_S11_1800_U_C,S11_1800,C,TN397,Betonicine,2001615,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_A,S11_600,A,TN397,Betonicine,1789097,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_B,S11_600,B,TN397,Betonicine,2163691,NA,NA,NA,NA
220602_Smp_TN397_S11_600_U_C,S11_600,C,TN397,Betonicine,1287211,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_A,S12_1800,A,TN397,Betonicine,2666119,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_B,S12_1800,B,TN397,Betonicine,2687414,NA,NA,NA,NA
220602_Smp_TN397_S12_1800_U_C,S12_1800,C,TN397,Betonicine,2005820,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_A,S12_600,A,TN397,Betonicine,2440190,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_B,S12_600,B,TN397,Betonicine,2677201,NA,NA,NA,NA
220602_Smp_TN397_S12_600_U_C,S12_600,C,TN397,Betonicine,1856124,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_A,S12_800,A,TN397,Betonicine,1895835,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_B,S12_800,B,TN397,Betonicine,1720813,NA,NA,NA,NA
220602_Smp_TN397_S12_800_U_C,S12_800,C,TN397,Betonicine,1571478,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_A,S13_1800,A,TN397,Betonicine,3207959,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_B,S13_1800,B,TN397,Betonicine,4803866,NA,NA,NA,NA
220602_Smp_TN397_S13_1800_U_C,S13_1800,C,TN397,Betonicine,3168816,NA,NA,NA,NA
220602_Smp_TN397_S14_U_A,S14,A,TN397,Betonicine,2135145,NA,NA,NA,NA
220602_Smp_TN397_S14_U_B,S14,B,TN397,Betonicine,3778057,NA,NA,NA,NA
220602_Smp_TN397_S14_U_C,S14,C,TN397,Betonicine,2953708,NA,NA,NA,NA
220602_Smp_TN397_S15_U_A,S15,A,TN397,Betonicine,3304710,NA,NA,NA,NA
220602_Smp_TN397_S15_U_B,S15,B,TN397,Betonicine,2237297,NA,NA,NA,NA
220602_Smp_TN397_S15_U_C,S15,C,TN397,Betonicine,1758000,NA,NA,NA,NA
220602_Smp_TN397_S16_U_A,S16,A,TN397,Betonicine,1688049,NA,NA,NA,NA
220602_Smp_TN397_S16_U_B,S16,B,TN397,Betonicine,1662864,NA,NA,NA,NA
220602_Smp_TN397_S16_U_C,S16,C,TN397,Betonicine,1080257,NA,NA,NA,NA
220602_Smp_TN397_S17_U_A,S17,A,TN397,Betonicine,1400724,NA,NA,NA,NA
220602_Smp_TN397_S17_U_B,S17,B,TN397,Betonicine,1369177,NA,NA,NA,NA
220602_Smp_TN397_S17_U_C,S17,C,TN397,Betonicine,1306063,NA,NA,NA,NA
220602_Smp_TN397_S2_U_A,S2,A,TN397,Betonicine,2018279,NA,NA,NA,NA
220602_Smp_TN397_S2_U_B,S2,B,TN397,Betonicine,1952823,NA,NA,NA,NA
220602_Smp_TN397_S2_U_C,S2,C,TN397,Betonicine,1360010,NA,NA,NA,NA
220602_Smp_TN397_S3_U_A,S3,A,TN397,Betonicine,2826157,NA,NA,NA,NA
220602_Smp_TN397_S3_U_B,S3,B,TN397,Betonicine,4582867,NA,NA,NA,NA
220602_Smp_TN397_S3_U_C,S3,C,TN397,Betonicine,4138106,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_A,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_B,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk1_C,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_A,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_B,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk2_C,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_A,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_B,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk3_C,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_A,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_B,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk4_C,NA,NA,TN397,Dimethylsulfonioacetate,0,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_A,NA,NA,TN397,Dimethylsulfonioacetate,260821,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_B,NA,NA,TN397,Dimethylsulfonioacetate,168995,NA,NA,NA,NA
220602_Smp_CXSPE_Blk5_C,NA,NA,TN397,Dimethylsulfonioacetate,164284,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_A,KM1906_GBT_F2_T0,A,TN397,Dimethylsulfonioacetate,85884344,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_B,KM1906_GBT_F2_T0,B,TN397,Dimethylsulfonioacetate,59588628,NA,NA,NA,NA
220602_Smp_KM1906_GBT_F2_T0_C,KM1906_GBT_F2_T0,C,TN397,Dimethylsulfonioacetate,48383644,NA,NA,NA,NA
